Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,,
2020-02-20 00:00:00+00:00,176.87681579589844,184.4199981689453,187.25,181.10000610351562,186.9499969482422,36862400
2020-02-21 00:00:00+00:00,171.28529357910156,178.58999633789062,183.5,177.25,183.1699981689453,48572600
2020-02-24 00:00:00+00:00,163.90025329589844,170.88999938964844,174.5500030517578,163.22999572753906,167.77000427246094,68311100
2020-02-25 00:00:00+00:00,161.1956024169922,168.07000732421875,174.83999633789062,167.64999389648438,174.1999969482422,68073300
2020-02-26 00:00:00+00:00,163.20973205566406,170.1699981689453,173.25999450683594,168.2100067138672,169.7100067138672,56206100
2020-02-27 00:00:00+00:00,151.71011352539062,158.17999267578125,167.02999877929688,157.97999572753906,163.32000732421875,93174900
2020-02-28 00:00:00+00:00,155.38348388671875,162.00999450683594,163.7100067138672,152.0,152.41000366210938,97012700
2020-03-02 00:00:00+00:00,165.7225341796875,172.7899932861328,172.9199981689453,162.30999755859375,165.30999755859375,71030800
2020-03-03 00:00:00+00:00,157.7811737060547,164.50999450683594,175.0,162.25999450683594,173.8000030517578,71677000
2020-03-04 00:00:00+00:00,163.57415771484375,170.5500030517578,170.6999969482422,165.6199951171875,168.49000549316406,49814400
2020-03-05 00:00:00+00:00,159.46920776367188,166.27000427246094,170.8699951171875,165.69000244140625,166.0500030517578,47817300
2020-03-06 00:00:00+00:00,154.96148681640625,161.57000732421875,163.11000061035156,156.0,162.61000061035156,72821100
2020-03-09 00:00:00+00:00,144.45933532714844,150.6199951171875,157.75,150.0,151.0,70419300
2020-03-10 00:00:00+00:00,154.3380126953125,160.9199981689453,161.02999877929688,152.5800018310547,158.16000366210938,65354400
2020-03-11 00:00:00+00:00,147.3462371826172,153.6300048828125,157.6999969482422,151.14999389648438,157.1300048828125,56371600
2020-03-12 00:00:00+00:00,133.3721466064453,139.05999755859375,153.47000122070312,138.5800018310547,145.3000030517578,93226400
2020-03-13 00:00:00+00:00,152.3335418701172,158.8300018310547,161.91000366210938,140.72999572753906,147.5,92727400
2020-03-16 00:00:00+00:00,129.8810577392578,135.4199981689453,149.35000610351562,135.0,140.0,87905900
2020-03-17 00:00:00+00:00,140.5749969482422,146.57000732421875,147.5,135.0,140.0,81059800
2020-03-18 00:00:00+00:00,134.65736389160156,140.39999389648438,146.0,135.02000427246094,138.0,81593200
2020-03-19 00:00:00+00:00,136.8728790283203,142.7100067138672,150.14999389648438,139.0,142.77000427246094,85922700
2020-03-20 00:00:00+00:00,131.73214721679688,137.35000610351562,147.10000610351562,135.86000061035156,146.0,84866200
2020-03-23 00:00:00+00:00,130.4181365966797,135.97999572753906,140.57000732421875,132.52000427246094,137.00999450683594,78975200
2020-03-24 00:00:00+00:00,142.27259826660156,148.33999633789062,149.60000610351562,141.27000427246094,143.75,82516700
2020-03-25 00:00:00+00:00,140.91067504882812,146.9199981689453,154.3300018310547,144.44000244140625,148.91000366210938,75638200
2020-03-26 00:00:00+00:00,149.72479248046875,156.11000061035156,156.66000366210938,148.3699951171875,148.39999389648438,64568100
2020-03-27 00:00:00+00:00,143.57696533203125,149.6999969482422,154.88999938964844,149.1999969482422,151.75,57042300
2020-03-30 00:00:00+00:00,153.67628479003906,160.22999572753906,160.60000610351562,150.00999450683594,152.44000244140625,63420300
2020-03-31 00:00:00+00:00,151.25933837890625,157.7100067138672,164.77999877929688,156.55999755859375,159.39999389648438,77927200
2020-04-01 00:00:00+00:00,145.8883819580078,152.11000061035156,157.75,150.82000732421875,153.0,57969900
2020-04-02 00:00:00+00:00,148.90953063964844,155.25999450683594,155.47999572753906,150.36000061035156,151.86000061035156,49630700
2020-04-03 00:00:00+00:00,147.53805541992188,153.8300018310547,157.3800048828125,152.19000244140625,155.10000610351562,41243300
2020-04-06 00:00:00+00:00,158.51011657714844,165.27000427246094,166.5,157.5800018310547,160.32000732421875,67111700
2020-04-07 00:00:00+00:00,156.80291748046875,163.49000549316406,170.0,163.25999450683594,169.58999633789062,62769000
2020-04-08 00:00:00+00:00,158.37586975097656,165.1300048828125,166.6699981689453,163.5,165.6699981689453,48318200
2020-04-09 00:00:00+00:00,158.38543701171875,165.13999938964844,167.3699951171875,163.3300018310547,166.36000061035156,51385100
2020-04-13 00:00:00+00:00,158.74029541015625,165.50999450683594,165.57000732421875,162.3000030517578,164.35000610351562,41905300
2020-04-14 00:00:00+00:00,166.5953369140625,173.6999969482422,173.75,168.0,169.0,52874300
2020-04-15 00:00:00+00:00,164.84979248046875,171.8800048828125,173.57000732421875,169.24000549316406,171.1999969482422,40940800
2020-04-16 00:00:00+00:00,169.79867553710938,177.0399932861328,177.27999877929688,172.89999389648438,174.3000030517578,50479600
2020-04-17 00:00:00+00:00,171.29489135742188,178.60000610351562,180.0,175.8699951171875,179.5,52765600
2020-04-20 00:00:00+00:00,167.89968872070312,175.05999755859375,178.75,174.99000549316406,176.6300048828125,36669600
2020-04-21 00:00:00+00:00,160.95582580566406,167.82000732421875,173.6699981689453,166.11000061035156,173.5,56203700
2020-04-22 00:00:00+00:00,166.42266845703125,173.52000427246094,174.0,170.82000732421875,171.38999938964844,34620200
2020-04-23 00:00:00+00:00,164.40855407714844,171.4199981689453,175.05999755859375,170.91000366210938,174.11000061035156,32790800
2020-04-24 00:00:00+00:00,167.4105682373047,174.5500030517578,174.55999755859375,170.7100067138672,172.05999755859375,34277600
2020-04-27 00:00:00+00:00,166.9309844970703,174.0500030517578,176.89999389648438,173.3000030517578,176.58999633789062,33194400
2020-04-28 00:00:00+00:00,162.8644256591797,169.80999755859375,175.6699981689453,169.38999938964844,175.58999633789062,34392700
2020-04-29 00:00:00+00:00,170.17271423339844,177.42999267578125,177.67999267578125,171.8800048828125,173.22000122070312,51286600
2020-04-30 00:00:00+00:00,171.87994384765625,179.2100067138672,180.39999389648438,176.22999572753906,180.0,53875900
2020-05-01 00:00:00+00:00,167.4297332763672,174.57000732421875,178.63999938964844,174.00999450683594,175.8000030517578,39370500
2020-05-04 00:00:00+00:00,171.52508544921875,178.83999633789062,179.0,173.8000030517578,174.49000549316406,30372900
2020-05-05 00:00:00+00:00,173.3665771484375,180.75999450683594,183.64999389648438,179.89999389648438,180.6199951171875,36839200
2020-05-06 00:00:00+00:00,175.07374572753906,182.5399932861328,184.1999969482422,181.6300048828125,182.0800018310547,32139300
2020-05-07 00:00:00+00:00,176.09039306640625,183.60000610351562,184.5500030517578,182.5800018310547,184.1699981689453,28316000
2020-05-08 00:00:00+00:00,177.12623596191406,184.67999267578125,185.0,183.36000061035156,184.97999572753906,30877800
2020-05-11 00:00:00+00:00,179.10194396972656,186.74000549316406,187.50999450683594,182.85000610351562,183.14999389648438,30892700
2020-05-12 00:00:00+00:00,175.04493713378906,182.50999450683594,187.0399932861328,182.3000030517578,186.8000030517578,32038200
2020-05-13 00:00:00+00:00,172.39788818359375,179.75,184.0500030517578,176.5399932861328,182.5500030517578,44711500
2020-05-14 00:00:00+00:00,173.14596557617188,180.52999877929688,180.69000244140625,175.67999267578125,177.5399932861328,41873900
2020-05-15 00:00:00+00:00,175.66839599609375,183.16000366210938,187.05999755859375,177.0,179.05999755859375,46610400
2020-05-18 00:00:00+00:00,177.34678649902344,184.91000366210938,186.1999969482422,183.9600067138672,185.75,35264500
2020-05-19 00:00:00+00:00,176.11917114257812,183.6300048828125,186.60000610351562,183.49000549316406,185.02999877929688,26799100
2020-05-20 00:00:00+00:00,178.56204223632812,185.66000366210938,185.85000610351562,183.94000244140625,184.80999755859375,31261300
2020-05-21 00:00:00+00:00,176.41725158691406,183.42999267578125,186.6699981689453,183.2899932861328,185.39999389648438,29119500
2020-05-22 00:00:00+00:00,176.4942626953125,183.50999450683594,184.4600067138672,182.5399932861328,183.19000244140625,20826900
2020-05-26 00:00:00+00:00,174.62843322753906,181.57000732421875,186.5,181.10000610351562,186.33999633789062,36073600
2020-05-27 00:00:00+00:00,174.85922241210938,181.80999755859375,181.99000549316406,176.60000610351562,180.1999969482422,39517100
2020-05-28 00:00:00+00:00,174.4649658203125,181.39999389648438,184.14999389648438,180.3800048828125,180.74000549316406,33810200
2020-05-29 00:00:00+00:00,176.2441864013672,183.25,184.27000427246094,180.41000366210938,182.72999572753906,42130400
2020-06-01 00:00:00+00:00,175.84024047851562,182.8300018310547,183.0,181.4600067138672,182.5399932861328,22622400
2020-06-02 00:00:00+00:00,177.84071350097656,184.91000366210938,185.0,181.35000610351562,184.25,30794600
2020-06-03 00:00:00+00:00,178.27352905273438,185.36000061035156,185.94000244140625,183.5800018310547,184.82000732421875,27311000
2020-06-04 00:00:00+00:00,175.92681884765625,182.9199981689453,185.83999633789062,182.3000030517578,184.3000030517578,28761800
2020-06-05 00:00:00+00:00,180.04319763183594,187.1999969482422,187.72999572753906,182.00999450683594,182.6199951171875,39893600
2020-06-08 00:00:00+00:00,181.15884399414062,188.36000061035156,188.5500030517578,184.44000244140625,185.94000244140625,33211600
2020-06-09 00:00:00+00:00,182.5437774658203,189.8000030517578,190.6999969482422,187.25999450683594,188.0,29783900
2020-06-10 00:00:00+00:00,189.31463623046875,196.83999633789062,198.52000427246094,191.00999450683594,191.1300048828125,43872300
2020-06-11 00:00:00+00:00,179.1487579345703,186.27000427246094,195.75999450683594,186.07000732421875,193.1300048828125,52854700
2020-06-12 00:00:00+00:00,180.5625457763672,187.74000549316406,191.72000122070312,185.17999267578125,190.5399932861328,43373600
2020-06-15 00:00:00+00:00,181.7166748046875,188.94000244140625,190.82000732421875,184.00999450683594,184.5800018310547,32770200
2020-06-16 00:00:00+00:00,186.169677734375,193.57000732421875,195.5800018310547,191.4600067138672,192.88999938964844,42556700
2020-06-17 00:00:00+00:00,186.81402587890625,194.24000549316406,196.32000732421875,193.69000244140625,195.02999877929688,25687800
2020-06-18 00:00:00+00:00,188.8145294189453,196.32000732421875,196.49000549316406,194.0,194.0,23061600
2020-06-19 00:00:00+00:00,187.68922424316406,195.14999389648438,199.2899932861328,194.3699951171875,198.58999633789062,44441100
2020-06-22 00:00:00+00:00,192.9020538330078,200.57000732421875,200.75999450683594,195.22999572753906,195.7899932861328,32818900
2020-06-23 00:00:00+00:00,194.19081115722656,201.91000366210938,203.9499969482422,201.42999267578125,202.08999633789062,30917400
2020-06-24 00:00:00+00:00,190.2764129638672,197.83999633789062,203.25,196.55999755859375,201.60000610351562,36740600
2020-06-25 00:00:00+00:00,192.6807861328125,200.33999633789062,200.61000061035156,195.47000122070312,197.8000030517578,27803900
2020-06-26 00:00:00+00:00,188.82411193847656,196.3300018310547,199.88999938964844,194.8800048828125,199.72999572753906,54675800
2020-06-29 00:00:00+00:00,190.85345458984375,198.44000244140625,198.52999877929688,193.5500030517578,195.77999877929688,26701600
2020-06-30 00:00:00+00:00,195.72964477539062,203.50999450683594,204.39999389648438,197.74000549316406,197.8800048828125,34310300
2020-07-01 00:00:00+00:00,196.8741455078125,204.6999969482422,206.35000610351562,201.77000427246094,203.13999938964844,32061200
2020-07-02 00:00:00+00:00,198.37449645996094,206.25999450683594,208.02000427246094,205.0,205.67999267578125,29315800
2020-07-06 00:00:00+00:00,202.64476013183594,210.6999969482422,211.1300048828125,208.08999633789062,208.8300018310547,31897600
2020-07-07 00:00:00+00:00,200.2884521484375,208.25,214.6699981689453,207.99000549316406,210.4499969482422,33600700
2020-07-08 00:00:00+00:00,204.69334411621094,212.8300018310547,213.25999450683594,208.69000244140625,210.07000732421875,33600000
2020-07-09 00:00:00+00:00,206.12640380859375,214.32000732421875,216.3800048828125,211.47000122070312,216.3300018310547,33121700
2020-07-10 00:00:00+00:00,205.501220703125,213.6699981689453,214.0800018310547,211.0800018310547,213.6199951171875,26177600
2020-07-13 00:00:00+00:00,199.1535186767578,207.07000732421875,215.8000030517578,206.5,214.47999572753906,38135600
2020-07-14 00:00:00+00:00,200.3845977783203,208.35000610351562,208.85000610351562,202.02999877929688,206.1300048828125,37591800
2020-07-15 00:00:00+00:00,200.08642578125,208.0399932861328,211.3300018310547,205.02999877929688,209.55999755859375,32179400
2020-07-16 00:00:00+00:00,196.1239471435547,203.9199981689453,205.6999969482422,202.30999755859375,205.39999389648438,29940700
2020-07-17 00:00:00+00:00,195.12374877929688,202.8800048828125,205.0399932861328,201.38999938964844,204.47000122070312,31635300
2020-07-20 00:00:00+00:00,203.51034545898438,211.60000610351562,212.3000030517578,203.00999450683594,205.0,36884800
2020-07-21 00:00:00+00:00,200.76931762695312,208.75,213.94000244140625,208.02999877929688,213.66000366210938,37990400
2020-07-22 00:00:00+00:00,203.65463256835938,211.75,212.3000030517578,208.38999938964844,209.1999969482422,49605700
2020-07-23 00:00:00+00:00,194.79669189453125,202.5399932861328,210.9199981689453,202.14999389648438,207.19000244140625,67457000
2020-07-24 00:00:00+00:00,193.60415649414062,201.3000030517578,202.86000061035156,197.50999450683594,200.4199981689453,39827000
2020-07-27 00:00:00+00:00,196.05665588378906,203.85000610351562,203.97000122070312,200.86000061035156,201.47000122070312,30160900
2020-07-28 00:00:00+00:00,194.29661560058594,202.02000427246094,204.6999969482422,201.74000549316406,203.61000061035156,23251400
2020-07-29 00:00:00+00:00,196.2586212158203,204.05999755859375,204.64999389648438,202.00999450683594,202.5,19632600
2020-07-30 00:00:00+00:00,196.104736328125,203.89999389648438,204.4600067138672,199.57000732421875,201.0,25079600
2020-07-31 00:00:00+00:00,197.1722869873047,205.00999450683594,205.10000610351562,199.00999450683594,204.39999389648438,51044000
2020-08-03 00:00:00+00:00,208.26144409179688,216.5399932861328,217.63999938964844,210.44000244140625,211.52000427246094,78983000
2020-08-04 00:00:00+00:00,205.13572692871094,213.2899932861328,214.77000427246094,210.30999755859375,214.1699981689453,49280100
2020-08-05 00:00:00+00:00,204.79913330078125,212.94000244140625,215.0,211.57000732421875,214.89999389648438,28806400
2020-08-06 00:00:00+00:00,208.07876586914062,216.35000610351562,216.3699951171875,211.5500030517578,212.33999633789062,32656800
2020-08-07 00:00:00+00:00,204.35667419433594,212.47999572753906,215.6999969482422,210.92999267578125,214.85000610351562,27820400
2020-08-10 00:00:00+00:00,200.2884521484375,208.25,211.8800048828125,206.35000610351562,211.6699981689453,36716500
2020-08-11 00:00:00+00:00,195.6046142578125,203.3800048828125,207.64999389648438,203.13999938964844,207.16000366210938,36446500
2020-08-12 00:00:00+00:00,201.1925048828125,209.19000244140625,210.27999877929688,204.75,205.2899932861328,28013100
2020-08-13 00:00:00+00:00,200.7212371826172,208.6999969482422,211.35000610351562,208.14999389648438,209.44000244140625,22588900
2020-08-14 00:00:00+00:00,200.91354370117188,208.89999389648438,209.58999633789062,207.50999450683594,208.75999450683594,17958900
2020-08-17 00:00:00+00:00,202.24082946777344,210.27999877929688,211.19000244140625,208.9199981689453,209.60000610351562,20184800
2020-08-18 00:00:00+00:00,203.40452575683594,211.49000549316406,212.36000061035156,209.2100067138672,210.52999877929688,21336200
2020-08-19 00:00:00+00:00,202.17050170898438,209.6999969482422,212.10000610351562,209.25,211.49000549316406,27627600
2020-08-20 00:00:00+00:00,206.87530517578125,214.5800018310547,215.0,208.91000366210938,209.5399932861328,26981500
2020-08-21 00:00:00+00:00,205.3712921142578,213.02000427246094,216.25,212.85000610351562,213.86000061035156,36249300
2020-08-24 00:00:00+00:00,206.0172576904297,213.69000244140625,215.52000427246094,212.42999267578125,214.7899932861328,25460100
2020-08-25 00:00:00+00:00,208.6974334716797,216.47000122070312,216.61000061035156,213.10000610351562,213.10000610351562,23043700
2020-08-26 00:00:00+00:00,213.20938110351562,221.14999389648438,222.08999633789062,217.36000061035156,217.8800048828125,39600800
2020-08-27 00:00:00+00:00,218.44442749023438,226.5800018310547,231.14999389648438,219.39999389648438,222.88999938964844,57602200
2020-08-28 00:00:00+00:00,220.69078063964844,228.91000366210938,230.63999938964844,226.5800018310547,228.17999267578125,26292900
2020-08-31 00:00:00+00:00,217.4320831298828,225.52999877929688,228.6999969482422,224.30999755859375,227.0,28774200
2020-09-01 00:00:00+00:00,219.1096649169922,227.27000427246094,227.4499969482422,224.42999267578125,225.50999450683594,25725500
2020-09-02 00:00:00+00:00,223.33236694335938,231.64999389648438,232.86000061035156,227.35000610351562,227.97000122070312,34080800
2020-09-03 00:00:00+00:00,209.4976348876953,217.3000030517578,229.30999755859375,214.9600067138672,229.27000427246094,58400300
2020-09-04 00:00:00+00:00,206.55714416503906,214.25,218.36000061035156,205.19000244140625,215.10000610351562,59664100
2020-09-08 00:00:00+00:00,195.38333129882812,202.66000366210938,210.02999877929688,202.1999969482422,206.5,52924300
2020-09-09 00:00:00+00:00,203.7034454345703,211.2899932861328,214.83999633789062,206.6999969482422,207.60000610351562,45679000
2020-09-10 00:00:00+00:00,197.9959716796875,205.3699951171875,214.74000549316406,204.11000061035156,213.39999389648438,35461500
2020-09-11 00:00:00+00:00,196.70408630371094,204.02999877929688,208.6300048828125,201.24000549316406,207.1999969482422,33620100
2020-09-14 00:00:00+00:00,198.03457641601562,205.41000366210938,209.1999969482422,204.02999877929688,204.24000549316406,30375800
2020-09-15 00:00:00+00:00,201.28353881835938,208.77999877929688,209.77999877929688,206.92999267578125,208.4199981689453,21823900
2020-09-16 00:00:00+00:00,197.6874542236328,205.0500030517578,210.64999389648438,204.63999938964844,210.6199951171875,26328100
2020-09-17 00:00:00+00:00,195.62432861328125,202.91000366210938,204.3300018310547,199.9600067138672,200.0500030517578,34011300
2020-09-18 00:00:00+00:00,193.19479370117188,200.38999938964844,203.64999389648438,196.25,202.8000030517578,55225300
2020-09-21 00:00:00+00:00,195.26759338378906,202.5399932861328,202.7100067138672,196.3800048828125,197.19000244140625,39839700
2020-09-22 00:00:00+00:00,199.97238159179688,207.4199981689453,208.10000610351562,202.0800018310547,205.05999755859375,33517100
2020-09-23 00:00:00+00:00,193.38760375976562,200.58999633789062,208.10000610351562,200.02999877929688,207.89999389648438,30803800
2020-09-24 00:00:00+00:00,195.89427185058594,203.19000244140625,205.57000732421875,199.1999969482422,199.85000610351562,31202500
2020-09-25 00:00:00+00:00,200.35801696777344,207.82000732421875,209.0399932861328,202.5399932861328,203.5500030517578,29437300
2020-09-28 00:00:00+00:00,201.91986083984375,209.44000244140625,212.57000732421875,208.05999755859375,210.8800048828125,32004900
2020-09-29 00:00:00+00:00,199.81814575195312,207.25999450683594,210.07000732421875,206.80999755859375,209.35000610351562,24221900
2020-09-30 00:00:00+00:00,202.77789306640625,210.3300018310547,211.97999572753906,206.5399932861328,207.72999572753906,33829100
2020-10-01 00:00:00+00:00,204.83143615722656,212.4600067138672,213.99000549316406,211.32000732421875,213.49000549316406,27158400
2020-10-02 00:00:00+00:00,198.7865753173828,206.19000244140625,210.99000549316406,205.5399932861328,208.0,33154800
2020-10-05 00:00:00+00:00,202.82611083984375,210.3800048828125,210.41000366210938,206.97999572753906,207.22000122070312,21331600
2020-10-06 00:00:00+00:00,198.51661682128906,205.91000366210938,210.17999267578125,204.82000732421875,208.82000732421875,28554300
2020-10-07 00:00:00+00:00,202.29588317871094,209.8300018310547,210.11000061035156,206.72000122070312,207.05999755859375,25681100
2020-10-08 00:00:00+00:00,203.01893615722656,210.5800018310547,211.19000244140625,208.32000732421875,210.50999450683594,19925800
2020-10-09 00:00:00+00:00,208.0611114501953,215.80999755859375,215.86000061035156,211.22999572753906,211.22999572753906,26458000
2020-10-12 00:00:00+00:00,213.45040893554688,221.39999389648438,223.86000061035156,216.80999755859375,218.7899932861328,40461400
2020-10-13 00:00:00+00:00,214.85800170898438,222.86000061035156,225.2100067138672,220.42999267578125,222.72000122070312,28950800
2020-10-14 00:00:00+00:00,212.92982482910156,220.86000061035156,224.22000122070312,219.1300048828125,223.0,23421700
2020-10-15 00:00:00+00:00,211.77291870117188,219.66000366210938,220.36000061035156,216.00999450683594,217.10000610351562,22733100
2020-10-16 00:00:00+00:00,211.77291870117188,219.66000366210938,222.2899932861328,219.32000732421875,220.14999389648438,26057900
2020-10-19 00:00:00+00:00,206.52822875976562,214.22000122070312,222.3000030517578,213.72000122070312,220.4199981689453,27625800
2020-10-20 00:00:00+00:00,206.94276428222656,214.64999389648438,217.3699951171875,213.08999633789062,215.8000030517578,22753500
2020-10-21 00:00:00+00:00,207.08740234375,214.8000030517578,216.9199981689453,213.1199951171875,213.1199951171875,22724900
2020-10-22 00:00:00+00:00,207.1741485595703,214.88999938964844,216.05999755859375,211.6999969482422,213.92999267578125,22351500
2020-10-23 00:00:00+00:00,208.46603393554688,216.22999572753906,216.27999877929688,213.16000366210938,215.02999877929688,18879600
2020-10-26 00:00:00+00:00,202.536865234375,210.0800018310547,216.33999633789062,208.10000610351562,213.85000610351562,37111600
2020-10-27 00:00:00+00:00,205.59307861328125,213.25,214.6699981689453,210.3300018310547,211.58999633789062,36700300
2020-10-28 00:00:00+00:00,195.40255737304688,202.67999267578125,208.83999633789062,202.10000610351562,207.6699981689453,51195600
2020-10-29 00:00:00+00:00,197.36932373046875,204.72000122070312,207.36000061035156,203.3699951171875,204.07000732421875,31432600
2020-10-30 00:00:00+00:00,195.20013427734375,202.47000122070312,204.2899932861328,199.6199951171875,203.5,36953700
2020-11-02 00:00:00+00:00,195.0651397705078,202.3300018310547,205.27999877929688,200.1199951171875,204.2899932861328,30842200
2020-11-03 00:00:00+00:00,199.01791381835938,206.42999267578125,208.1199951171875,203.1199951171875,203.88999938964844,27512000
2020-11-04 00:00:00+00:00,208.6203155517578,216.38999938964844,218.32000732421875,212.4199981689453,214.02000427246094,42311800
2020-11-05 00:00:00+00:00,215.2725372314453,223.2899932861328,224.1199951171875,221.14999389648438,222.0399932861328,36080100
2020-11-06 00:00:00+00:00,215.68711853027344,223.72000122070312,224.36000061035156,218.02999877929688,222.25999450683594,25231900
2020-11-09 00:00:00+00:00,210.54849243164062,218.38999938964844,228.1199951171875,217.8800048828125,224.44000244140625,44395000
2020-11-10 00:00:00+00:00,203.43350219726562,211.00999450683594,216.5,209.72000122070312,214.5,44045100
2020-11-11 00:00:00+00:00,208.77455139160156,216.5500030517578,218.0399932861328,212.1999969482422,212.38999938964844,29440800
2020-11-12 00:00:00+00:00,207.7044219970703,215.44000244140625,219.11000061035156,214.4600067138672,217.2100067138672,21593900
2020-11-13 00:00:00+00:00,208.73597717285156,216.50999450683594,217.4199981689453,214.16000366210938,216.36000061035156,18621100
2020-11-16 00:00:00+00:00,209.43016052246094,217.22999572753906,217.74000549316406,214.52000427246094,214.8699951171875,24953300
2020-11-17 00:00:00+00:00,206.75962829589844,214.4600067138672,217.67999267578125,214.0800018310547,216.10000610351562,24154100
2020-11-18 00:00:00+00:00,204.0337371826172,211.0800018310547,215.1699981689453,210.92999267578125,213.64999389648438,28372800
2020-11-19 00:00:00+00:00,205.32901000976562,212.4199981689453,213.02999877929688,209.92999267578125,211.3800048828125,24792700
2020-11-20 00:00:00+00:00,203.36680603027344,210.38999938964844,213.2899932861328,210.0,212.1999969482422,22843100
2020-11-23 00:00:00+00:00,203.0961456298828,210.11000061035156,212.2899932861328,208.16000366210938,210.9499969482422,25683500
2020-11-24 00:00:00+00:00,206.720947265625,213.86000061035156,214.25,208.86000061035156,209.58999633789062,33979700
2020-11-25 00:00:00+00:00,206.73060607910156,213.8699951171875,215.2899932861328,212.4600067138672,215.11000061035156,21012900
2020-11-27 00:00:00+00:00,208.04522705078125,215.22999572753906,216.27000427246094,214.0399932861328,214.85000610351562,14512200
2020-11-30 00:00:00+00:00,206.92396545410156,214.07000732421875,214.75999450683594,210.83999633789062,214.10000610351562,33064800
2020-12-01 00:00:00+00:00,208.9925079345703,216.2100067138672,217.32000732421875,213.35000610351562,214.50999450683594,30904500
